tconst,averageRating,numVotes
tt1433245,4.6,11
tt14332502,5.8,54
tt14332642,5.1,19
tt1433323,2.1,143
tt1433331,6.0,53
tt1433343,4.3,407
tt14334034,6.8,352
tt1433514,6.5,659
tt1433524,5.7,124
tt1433527,4.8,68
tt1433540,7.4,8141
tt1433555,7.4,7
tt1433562,5.6,7893
tt14336088,4.6,151
tt14336200,3.4,28
tt1433775,5.4,745
tt1433802,6.8,366
tt1433810,7.0,13071
tt1433811,7.5,75215
tt1433812,8.2,36
tt1433816,7.7,4174
tt1433822,4.1,19846
tt1433824,4.5,201
tt1433826,6.8,433
tt1433851,6.1,99
tt1433857,5.4,527
tt1433910,6.7,245
tt1433911,5.8,244
tt1433915,5.6,513
tt14342730,6.0,96
tt1434423,7.3,3664
tt1434424,4.7,48
tt1434435,6.2,17233
tt1434443,7.1,4746
tt1434447,7.5,20306
tt1434449,5.1,34
tt14344992,5.9,947
tt14345386,6.1,436
tt1434612,5.1,118
tt1434618,5.7,511
tt14347138,2.0,51
tt14349032,7.6,19
tt1434925,4.7,389
tt1434941,2.4,142
tt1434944,5.2,465
tt14349790,3.6,83
tt14354100,6.5,200
tt14354276,6.6,255
tt1435507,6.4,15
tt1435513,6.7,31738
tt1435543,6.3,91
tt14355860,6.8,227
tt14357826,6.8,134
tt1435979,7.0,10
tt1435990,3.7,270
tt1436005,7.8,6
tt1436013,8.4,11
tt1436034,5.0,1367
tt1436045,7.5,64923
tt14361314,5.4,687
tt14362510,6.2,56
tt14363206,3.0,29
tt1436336,5.7,211
tt1436347,5.3,56
tt1436370,3.3,129
tt1436372,4.0,1554
tt1436463,3.6,621
tt1436468,7.0,9
tt1436469,8.2,9
tt1436486,4.1,38
tt14364910,7.7,54
tt14365338,6.7,49
tt14365344,6.2,22
tt1436559,4.8,9276
tt1436560,6.1,211
tt1436562,6.9,222248
tt1436564,7.0,30
tt1436568,6.1,17473
tt1436572,5.5,2522
tt1436577,4.2,155
tt14365820,3.1,54
tt14368204,7.0,7
tt14368632,6.8,78
tt14369304,6.3,146
tt14371060,5.3,722
tt14371426,5.6,393
tt14371900,7.5,415
tt14372154,6.3,15
tt14372246,4.8,117
tt1437274,5.5,39
tt1437278,7.1,44
tt1437320,4.3,7
tt1437322,4.9,17
tt1437330,8.3,22
tt1437342,5.5,38
tt1437357,6.5,5432
tt1437358,7.2,42172
tt1437362,5.4,646
tt1437366,7.0,4008
tt1437370,5.9,33
tt1437379,6.2,7
tt1437413,6.2,11
tt14376312,4.5,12
tt14376496,4.4,28
tt14376940,7.7,27
tt14378330,4.7,17
tt14379040,3.7,24
tt14379852,6.0,89
tt14381030,5.5,8
tt1438171,6.6,62
tt1438173,5.2,17597
tt1438176,6.4,104778
tt1438214,4.3,118
tt1438216,7.1,5533
tt1438233,3.4,26
tt1438251,4.8,1462
tt1438254,6.4,61671
tt1438256,7.1,9
tt1438295,7.4,17
tt1438298,7.4,18423
tt14383680,7.9,1649
tt14384176,5.6,256
tt14384232,6.2,14
tt14384290,5.5,17
tt1438461,4.9,3606
tt1438463,6.3,3141
tt1438493,6.4,105
tt1438496,6.0,341
tt1438522,5.5,2739
tt1438525,4.4,932
tt1438534,4.8,6182
tt1438535,5.6,2711
tt14387660,6.2,103
tt14389466,7.2,6
tt14389470,2.2,6
tt14389708,5.4,40
tt14390304,7.0,25
tt14391088,6.1,341
tt1439443,5.6,27
tt1439558,6.2,568
tt1439559,3.1,114
tt14395688,2.2,75
tt1439572,7.0,59564
tt14396208,4.7,22
tt14396368,5.4,67
tt14399096,7.1,55
tt14399148,4.5,33
tt1440110,6.5,70
tt1440129,5.8,245569
tt1440136,5.5,656
tt1440146,6.5,716
tt1440161,6.2,28625
tt1440180,6.6,2918
tt1440220,8.6,16
tt1440232,7.1,25131
tt14402530,5.3,212
tt14402926,7.1,11660
tt1440292,7.3,89766
tt1440339,6.0,8
tt1440345,6.7,35068
tt14403480,8.5,33
tt14403632,6.0,2912
tt14403682,6.9,18
tt14403702,5.8,8
tt1440379,5.4,2194
tt14403972,5.3,18
tt14404280,5.5,2602
tt14404708,6.2,6
tt14404728,5.9,34
tt14405338,5.4,2563
tt14406178,5.1,122
tt14406360,5.3,10
tt1440728,6.3,95964
tt1440731,6.2,24
tt1440732,5.4,18543
tt1440735,8.6,22
tt1440736,8.0,10
tt1440741,6.6,8028
tt1440746,5.1,29
tt1440747,5.1,42
tt14409080,3.1,55
tt1441083,6.7,460
tt14412034,6.6,21
tt14412524,2.5,257
tt14412532,8.7,20
tt14412536,4.3,51
tt1441326,6.8,52106
tt1441373,6.3,3613
tt1441395,6.3,139684
tt1441436,5.0,304
tt1441474,7.4,17
tt14416450,6.3,63
tt14416466,8.9,11
tt14417362,6.2,19
tt14418138,5.1,243
tt14418234,7.9,9021
tt1441912,7.3,32474
tt1441914,5.7,69
tt1441931,7.3,6
tt1441940,7.2,14110
tt1441950,3.3,59
tt1441951,6.8,20150
tt1441952,6.8,64375
tt1441953,7.3,28687
tt1442002,6.6,13
tt1442237,5.3,26
tt1442486,4.7,994
tt1442488,4.4,30
tt1442492,3.8,841
tt14425000,6.1,135
tt1442505,5.5,35
tt1442509,7.1,20
tt1442512,6.1,359
tt1442519,7.3,9240
tt1442543,6.8,189
tt1442571,6.3,8026
tt1442575,6.2,30
tt1442576,4.3,2842
tt1442580,6.7,819
tt14427812,8.3,19
tt14428606,6.9,1588
tt14429000,6.9,92
tt14430560,2.6,136
tt14430964,5.0,25
tt14433246,3.2,1307
tt1443355,4.7,77
tt14433628,7.8,48
tt1443379,7.9,40
tt14434022,7.4,69
tt1443493,6.3,8
tt14435184,5.2,139
tt1443561,5.4,34
tt14438348,7.0,53
tt14440390,5.8,234
tt14442328,2.4,399
tt14442348,6.1,44
tt1444250,7.2,8
tt1444252,3.6,1147
tt14442616,7.0,23
tt1444266,5.5,114
tt1444270,3.0,340
tt1444322,4.0,180
tt1444331,4.1,73
tt14444784,6.4,5
tt14445134,5.4,563
tt14446588,1.0,1625
tt1444680,5.6,788
tt1444696,5.7,11
tt1444706,4.4,244
tt14449392,5.0,1804
tt14449464,5.6,267
tt1445050,6.1,194
tt1445057,6.1,87
tt14450978,1.4,377
tt1445202,5.8,356
tt1445208,6.1,1035
tt14452368,7.9,965
tt14453030,3.9,153
tt1445520,7.1,6005
tt14456198,2.0,20
tt1445641,5.8,27
tt1445650,5.5,8
tt1445673,4.7,21
tt1445729,5.1,198
tt1445763,8.6,7
tt1445787,6.4,73
tt14459796,7.8,47
tt1446026,7.7,23
tt1446069,5.3,75
tt1446072,4.7,6735
tt1446113,6.6,44
tt1446130,6.2,730
tt1446136,6.7,56
tt1446147,5.5,5528
tt1446157,8.2,9
tt1446192,7.2,170702
tt1446204,6.0,233
tt1446208,6.9,1110
tt14463426,7.7,88
tt14464962,4.1,1347
tt1446498,3.1,257
tt14465908,5.2,37
tt14466064,5.5,153
tt1446672,6.9,74
tt1446682,5.0,256
tt1446692,4.0,29
tt1446695,5.8,967
tt1446714,7.0,597081
tt14471254,7.8,114
tt1447177,6.2,16
tt14474588,7.2,248
tt1447479,6.0,2315
tt1447480,6.6,389
tt1447493,6.6,247
tt1447495,4.7,269
tt1447499,6.4,1069
tt1447500,7.7,21365
tt14475870,5.7,107
tt14477752,1.8,7
tt1447791,6.4,3295
tt1447793,5.7,5844
tt1447798,6.3,7
tt1447800,6.3,620
tt1447943,6.4,38
tt1447944,5.5,72
tt1447955,3.8,86
tt1447971,4.9,346
tt1447972,5.8,11330
tt14483394,5.9,49
tt1448497,5.2,105
tt14486338,7.8,9
tt1448755,6.4,128787
tt1448762,4.3,2503
tt14488126,5.7,86
tt14488222,3.3,246
tt14488794,8.5,176
tt14490546,7.2,506
tt14490618,8.4,2983
tt14490832,6.3,297
tt14490962,7.7,6
tt1449283,7.1,24454
tt14493552,5.6,228
tt1449379,4.4,1252
tt1449385,5.4,77
tt1449393,5.9,14
tt1449394,3.9,360
tt1449395,5.5,78
tt14494520,6.4,5
tt14494586,6.8,142
tt14494898,4.6,51
tt14497264,2.2,45
tt1449816,5.2,67
tt14500114,6.9,15
tt14500584,7.3,1499
tt14500880,3.5,144
tt1450140,4.7,390
tt14502300,7.0,22
tt14502354,6.0,28
tt1450318,5.6,86
tt1450321,7.0,107537
tt1450328,6.6,1056
tt1450330,6.0,1220
tt1450331,5.4,117
tt14503702,3.4,69
tt14503918,5.9,231
tt1450635,6.7,566
tt1450669,4.5,113
tt1450672,5.7,215
tt14507448,7.6,19
tt14508380,4.9,221
tt14513350,2.4,77
tt1451386,3.8,80
tt1451393,6.5,366
tt1451409,7.6,12366
tt1451433,4.9,119
tt1451436,6.9,27
tt14515572,8.2,1499
tt14516188,2.2,606
tt1451620,6.0,378
tt1451630,8.0,14
tt1451632,5.9,360
tt1451646,6.6,37
tt1451661,7.0,9
tt1451666,7.3,13
tt1451698,4.2,79
tt1451797,6.9,2589
tt1451798,4.1,34
tt14518874,4.9,14
tt14520384,6.3,9
tt14521830,6.0,9
tt1452293,4.8,242
tt1452294,2.3,465
tt1452297,6.8,1031
tt14525460,5.4,224
tt1452599,3.7,832
tt14526096,4.4,16
tt1452628,4.8,26051
tt14526866,2.0,33
tt14527836,6.8,3891
tt1452844,6.3,29
tt14529246,5.8,66
tt14532328,8.3,9
tt1453245,5.1,4983
tt1453262,6.2,135
tt14532974,5.2,36
tt1453403,4.1,998
tt1453405,7.3,348994
tt1453408,7.2,261
tt1453428,4.4,197
tt1453440,2.2,33
tt14534402,7.2,41
tt1453446,5.1,21
tt14534992,4.8,323
tt14537540,3.8,170
tt14538850,3.7,990
tt1453954,2.7,155
tt1453967,5.9,210
tt1454029,8.1,448284
tt14540764,6.7,225
tt1454099,2.6,210
tt14544328,8.8,113
tt14544434,9.4,5
tt1454468,7.7,809884
tt1454505,6.8,6102
tt1454523,6.9,4751
tt1454538,7.9,13
tt1454542,3.8,73
tt1454545,7.5,2542
tt1454577,6.4,366
tt1454592,7.1,13
tt14546082,6.2,166
tt1454609,6.4,299
tt1454612,6.9,448
tt1454613,4.9,136
tt14546630,5.1,520
tt14546664,4.5,51
tt1454700,7.9,997
tt1454705,6.0,48
tt1454718,6.6,698
tt14547524,5.5,1135
tt1454907,5.4,597
tt1454910,6.7,1688
tt14549558,5.5,827
tt1454964,7.5,54
tt1455019,5.9,16
tt1455151,7.2,7221
tt1455171,5.6,14
tt1455180,7.8,147
tt1455193,7.4,13
tt14552222,7.7,12
tt14554338,8.0,2416
tt1455613,3.6,97
tt1455618,7.0,110
tt1455619,3.4,177
tt1455627,8.2,8
tt14556392,7.5,140
tt1455680,8.4,7
tt14557056,4.7,12
tt1455807,4.9,184
tt14558102,6.2,836
tt1455811,5.8,10702
tt1455825,5.4,214
tt1456060,6.8,9186
tt1456075,8.3,15
tt1456472,6.7,13577
tt1456477,7.2,1234
tt1456520,4.1,534
tt14565414,9.4,2146
tt1456606,5.2,2075
tt1456635,6.8,86732
tt1456636,8.3,11
tt1456660,7.3,2361
tt1456661,6.2,10428
tt14569286,4.0,57
tt1456939,6.4,289
tt1456941,6.1,31084
tt14569542,6.4,70
tt1456964,7.6,73
tt1457045,5.6,45
tt14570802,5.5,24
tt14574148,8.9,14
tt1457599,5.0,10
tt14577152,5.3,373
tt14577172,4.6,82
tt1457726,4.3,339
tt14577300,3.5,3471
tt1457742,5.4,198
tt1457764,6.1,40
tt1457765,5.2,17169
tt1457766,4.5,2496
tt1457767,7.5,489501
tt14577742,8.0,892
tt14578032,4.3,1070
tt1458169,5.9,36636
tt1458175,7.3,195068
tt1458389,7.4,74
tt1458503,4.3,695
tt1458536,4.3,48
tt1458550,6.7,201
tt14585902,3.9,65
tt14586176,5.5,803
tt1458624,5.9,16
tt1458666,6.4,32
tt1458730,7.0,33
tt1458902,3.7,889
tt1458915,4.7,5861
tt1458930,7.2,8
tt14589416,5.0,13
tt1459000,5.3,289
tt1459012,6.5,5368
tt1459013,4.3,2896
tt1459026,5.9,1743
tt14591278,6.5,584
tt14591614,5.2,116
tt1459219,6.9,269
tt14598598,6.9,264
tt14598754,8.2,7275
tt14599502,6.8,8
tt14599938,6.7,2345
tt14604562,5.1,86
tt14604564,4.4,384
tt14605182,6.5,136
tt14605210,7.1,32
tt14606120,7.2,797
tt1460632,6.3,56
tt1460641,4.3,99
tt1460643,3.0,1019
tt1460646,2.7,279
tt1460661,7.7,15
tt1460743,6.8,8116
tt1460766,3.8,53
tt1460798,6.2,186
tt14609676,5.9,11
tt14611368,5.0,366
tt14611910,6.7,196
tt1461211,6.6,208
tt1461242,4.2,580
tt1461249,5.2,1137
tt1461289,5.0,33
tt1461300,5.3,13
tt1461302,6.6,40
tt1461387,4.4,282
tt1461395,3.0,236
tt1461397,5.0,186
tt1461405,4.8,58
tt1461432,7.8,75
tt1461436,7.1,14
tt14614690,7.7,43
tt1461698,5.1,114
tt14617336,5.1,11
tt14617622,5.9,10
tt14617732,7.6,33
tt14618708,8.4,27
tt1462041,6.0,66327
tt1462044,2.4,568
tt1462053,5.7,245
tt1462054,6.1,4970
tt1462058,6.1,258
tt14620732,6.5,32
tt14621038,1.8,162
tt14623762,4.2,1249
tt14623808,6.1,100
tt14623966,8.7,28
tt1462411,5.7,1966
tt14624318,6.4,36
tt1462438,5.6,11
tt14624430,3.1,20
tt1462506,6.1,131
tt14625190,7.0,639
tt1462557,8.2,50
tt1462562,3.3,49
tt14625702,5.5,143
tt1462570,7.8,12
tt1462576,7.1,10
tt1462649,6.1,44
tt1462667,6.8,13459
tt14626814,6.3,15
tt14627004,6.4,9
tt1462715,5.4,11
tt1462757,4.9,2251
tt1462758,7.0,158826
tt1462763,6.5,116
tt1462765,7.8,40
tt1462768,7.0,307
tt1462769,6.6,46683
tt1462798,7.9,19
tt1462834,6.6,32
tt1462840,5.9,11
tt1462900,6.5,33895
tt1462901,5.6,6466
tt14629580,4.7,204
tt14631532,6.1,27
tt1463158,5.4,27
tt1463167,6.3,141
tt1463208,4.6,137
tt14633194,6.6,78
tt1463403,6.3,334
tt1463410,6.5,77
tt1463448,6.2,9
tt1463450,4.1,167
tt14636620,7.4,44
tt14636934,6.3,68
tt1463774,4.9,26
tt1463775,8.8,14
tt14637930,4.5,109
tt1464008,4.3,8
tt1464009,8.4,29
tt14640242,6.3,3474
tt1464174,4.4,27244
tt1464191,6.2,3171
tt14642116,8.5,7
tt14642304,8.0,9
tt1464251,5.9,225
tt1464303,5.7,28
tt1464346,8.4,14
tt1464535,5.1,4160
tt1464539,5.4,3936
tt1464540,6.1,236001
tt1464576,7.4,8
tt1464580,6.4,42288
tt1464590,6.0,60
tt1464606,5.2,939
tt1464736,6.8,15
tt1464755,7.7,41
tt1464763,5.4,34656
tt14653026,4.8,6
tt1465474,7.0,311
tt1465477,7.8,21
tt1465478,4.9,2644
tt1465482,6.3,294
tt1465487,6.7,26431
tt1465488,3.3,25
tt14654904,8.1,23
tt14654918,3.0,137
tt1465496,5.0,528
tt1465497,6.4,72
tt1465499,5.2,578
tt1465505,6.3,5766
tt1465513,5.4,356
tt1465514,5.3,58
tt1465518,6.2,1090
tt1465519,4.5,1619
tt1465522,7.5,175826
tt1465533,5.9,10689
tt1465840,4.6,507
tt1465851,4.5,37
tt1465854,7.0,140
tt1466054,7.2,2281
tt1466057,5.9,48
tt1466058,6.4,89
tt1466068,5.4,169
tt1466069,7.4,59
tt14663150,5.0,14
tt14663456,6.5,20
tt14664116,8.5,80
tt1466447,5.9,7
tt1466458,6.6,9
tt1466467,7.1,20
tt1466568,5.0,321
tt1466570,6.7,421
tt14667700,7.2,28
tt1466974,4.0,17
tt1467061,6.3,1042
tt1467088,5.1,2049
tt1467095,7.0,9
tt1467262,6.2,7
tt14672692,4.9,52
tt1467269,6.6,117
tt1467273,7.1,5190
tt1467280,6.8,302
tt1467299,6.2,372
tt1467304,4.4,77861
tt1467306,6.6,1639
tt1467349,4.8,31
tt1467355,8.4,5
tt14673560,6.4,2100
tt1467366,6.7,16
tt1467378,6.8,22
tt1467388,6.4,3107
tt1467391,4.2,2903
tt1467405,6.6,399
tt14675732,8.7,7
tt1468294,5.6,65
tt1468313,4.7,971
tt1468322,6.8,725
tt1468337,6.7,175
tt1468373,5.7,32
tt1468375,6.9,8
tt1468381,5.8,1372
tt1468387,6.4,2833
tt14686886,6.8,44
tt1468700,6.5,1842
tt1468703,2.8,1253
tt1468705,6.0,123
tt1468711,6.3,47
tt1468715,4.8,112
tt1468727,3.6,322
tt1468736,6.0,64
tt1468737,6.8,79
tt1468741,8.6,49
tt1468757,3.3,899
tt1468829,4.9,2764
tt1468842,7.6,11
tt1468843,6.3,2421
tt1468846,5.2,23131
tt14690080,5.6,631
tt14692892,1.6,42
tt1469290,6.7,9
tt1469304,5.5,181199
tt1469387,5.9,99
tt14694114,3.6,54
tt14694744,4.4,109
tt1469884,6.2,37
tt1469895,6.1,86
tt1470020,5.7,560
tt1470021,5.0,592
tt1470022,4.6,963
tt1470023,5.6,45173
tt1470024,6.9,4630
tt14700948,5.9,3090
tt1470172,4.9,231
tt1470173,6.5,230
tt14702554,8.9,17
tt1470610,7.4,103
tt1470615,7.8,10
tt1470691,8.0,13
tt1470719,5.3,69
tt1470822,1.2,180
tt1470827,6.4,91671
tt1470846,4.4,474
tt14708464,6.6,9
tt1470859,6.3,699
tt1470883,6.7,81
tt1470910,4.0,221
tt1470913,6.9,80
tt14709478,7.8,9
tt1471171,6.6,462
tt1471236,5.1,377
tt1471247,7.4,824
tt1471324,2.5,578
tt14713814,6.5,311
tt14715098,6.5,20
tt14715744,7.9,81
tt14715848,6.5,9
tt14715982,8.5,33
tt14716076,6.6,5
tt14716932,6.0,515
tt14720502,5.9,244
tt1472059,5.8,3134
tt1472082,4.6,598
tt1472192,5.1,300
tt1472195,4.6,1845
tt1472209,8.6,9
tt14723224,1.7,37802
tt14723260,3.8,52
tt1472460,5.6,753
tt1472464,6.3,797
tt1472543,7.6,22
tt14725488,4.3,12
tt1472583,4.0,526
tt1472584,4.6,19348
tt14727298,7.3,67
tt14728942,8.2,52
tt1473063,7.0,3944
tt14730740,2.3,136
tt14731142,5.5,5551
tt1473121,6.5,611
tt1473149,6.7,1325
tt1473179,7.2,31
tt14732424,6.4,44
tt14732506,3.3,103
tt1473336,4.5,32
tt1473352,5.8,747
tt1473357,5.8,2086
tt1473361,4.6,182
tt1473397,5.3,3623
tt14734144,3.1,46
tt14734290,7.1,15
tt14734392,6.6,16
tt14735160,5.8,604
tt1473785,3.8,21
tt1473832,6.5,74568
tt14739128,7.7,229
tt14739932,8.5,82
tt14741844,3.2,103
tt1474228,4.5,10
tt1474255,5.6,312
tt14742596,8.9,92
tt1474268,5.8,133
tt1474276,7.4,28939
tt1474456,2.9,135
tt1474556,7.2,14
tt14746270,3.5,18
tt1474777,6.8,36
tt14747990,7.2,18
tt1474800,5.5,18
tt14748042,5.9,8
tt14748114,3.2,9
tt14748152,7.8,1193
tt1474816,6.7,95
tt1474826,8.8,22
tt1474859,5.6,72
tt1474889,5.1,1717
tt1474897,6.1,320
tt14749948,6.8,96
tt14749986,5.2,82
tt1475107,6.1,9
tt1475132,5.3,36
tt1475135,3.5,29
tt1475137,6.1,17
tt14751706,3.2,26
tt1475198,7.7,11
tt1475205,7.1,11
tt1475330,4.2,447
tt1475400,5.8,1757
tt1475531,3.7,262
tt1475549,3.0,538
tt1475569,2.5,600
tt1475577,4.6,25
tt14755962,5.8,8
tt14757872,6.5,2441
tt14759678,4.3,67
tt14760092,4.1,34
tt14760842,7.2,25
tt1476250,6.7,107
tt1476252,6.5,187
tt14763720,6.6,45
tt1476411,5.9,101
tt1476422,7.2,12
tt1476425,7.0,9289
tt1476428,5.6,94
tt14764476,6.3,13
tt14764736,8.1,66
tt14766048,3.1,109
tt14766058,6.6,48
tt1477076,5.5,97253
tt1477109,6.0,6111
tt1477118,5.1,358
tt1477173,5.5,289
tt1477178,6.4,29
tt1477185,4.3,1153
tt14773112,5.3,59
tt14773536,8.1,37
tt14773734,9.3,929
tt14773800,5.9,243
tt14773866,8.2,423
tt14773880,5.6,49
tt14773990,5.8,198
tt14775496,6.5,123
tt14775586,6.7,222
tt14775666,6.7,837
tt14775748,7.5,1070
tt14775784,7.6,1686
tt1477652,7.7,10
tt14776894,6.4,213
tt14776918,7.0,535
tt1477704,2.6,162
tt14778138,5.1,39
tt1477834,6.9,439291
tt1477835,5.3,1559
tt1477837,6.3,37631
tt1477855,5.8,11815
tt1477859,6.4,712
tt14779370,8.0,190
tt14779388,7.4,16
tt14779456,10.0,731
tt14779730,3.4,130
tt14780728,6.7,9
tt14781176,5.3,3133
tt1478291,3.9,1256
tt1478311,5.2,105
tt1478338,6.8,286986
tt1478339,6.8,81
tt1478354,6.1,146
tt1478385,6.0,9
tt1478448,6.1,28
tt14784780,4.4,7
tt1478478,2.8,156
tt1478482,7.5,14
tt14785638,7.5,30
tt14786640,6.0,22
tt14787206,4.0,21
tt1478800,3.7,1294
tt1478804,3.6,657
tt1478811,8.4,8
tt1478839,7.5,29993
tt1478856,4.5,106
tt1478877,4.3,83
tt1478961,7.3,27
tt1478964,6.6,105813
tt1478965,5.5,125
tt1479163,7.7,42
tt1479269,5.5,2003
tt1479309,7.5,13
tt1479320,5.7,172
tt1479339,6.6,59
tt1479362,7.7,56
tt1479388,6.7,2118
tt1479398,4.8,522
tt1479401,6.3,27
tt14796556,9.2,119
tt1479680,4.0,447
tt1479683,4.8,13
tt1480285,4.4,4139
tt1480295,5.4,37255
tt1480298,7.2,77
tt14804080,2.8,501
tt14805128,6.7,732
tt1480649,5.3,1327
tt1480656,5.1,46921
tt1480658,5.7,1477
tt1480662,6.8,92
tt1480670,5.0,337
tt1480692,7.9,467
tt14810692,7.1,4073
tt14811236,4.2,28
tt14812778,6.4,240
tt14812780,6.5,105
tt14812782,7.4,751
tt14812788,7.1,59
tt14812930,3.6,68
tt1481363,7.0,3608
tt14813878,8.0,254
tt1481572,6.7,29950
tt1481573,4.3,219
tt1481574,4.9,153
tt1481576,5.1,681
tt1481578,6.9,17
tt14818550,7.3,11
tt14819708,2.7,13
tt1482104,6.9,51
tt1482106,7.4,23
tt14821150,7.5,803
tt14821184,6.8,71
tt1482130,6.2,45
tt1482159,6.9,29
tt14821640,5.4,266
tt1482167,6.2,172
tt1482216,3.6,123
tt1482451,7.5,44
tt1482457,3.3,242
tt1482459,6.4,109327
tt1482461,8.1,70
tt1482828,7.1,10
tt1482837,8.9,9
tt1482854,8.4,22
tt1482874,2.7,124
tt1482889,5.3,66
tt1482932,5.6,362
tt1482939,6.3,8
tt1482941,5.0,14
tt1482957,4.1,87
tt1482989,6.4,1896
tt1482993,5.8,9
tt1483004,6.7,969
tt1483010,6.1,304
tt1483013,7.0,512299
tt1483020,6.7,1037
tt14831408,3.8,131
tt1483324,6.5,8443
tt14833494,4.4,186
tt1483386,7.1,811
tt14833900,6.4,52
tt1483507,6.8,112
tt1483513,6.4,10
tt1483735,6.6,607
tt1483748,5.6,14
tt1483753,6.9,4615
tt1483756,5.3,2658
tt1483759,6.6,24
tt1483768,5.5,170
tt14837960,5.5,785
tt1483797,7.5,13719
tt1483808,6.7,60
tt1483826,6.8,32
tt1483831,6.9,11498
tt14839424,5.9,35
tt1484074,5.9,31
tt1484106,7.0,5
tt1484149,7.3,8
tt14844714,7.7,69
tt1484521,3.9,1009
tt14849138,5.7,67
tt1484918,3.8,197
tt14849368,5.3,44
tt1484954,5.6,770
tt14850172,3.0,437
tt1485055,7.9,30
tt1485096,1.8,286
tt14852384,6.5,116
tt14852412,6.4,419
tt14853798,6.1,14
tt14854142,7.9,47
tt1485674,4.9,71
tt1485691,5.6,13
tt1485694,8.3,25
tt1485698,7.4,4673
tt1485742,5.0,81
tt1485749,7.0,4138
tt1485761,5.9,900
tt1485762,6.0,928
tt1485763,7.5,5309
tt1485779,4.7,39
tt1485796,7.6,270398
tt14858054,5.5,573
tt14858134,8.2,11
tt14858146,4.4,733
tt14859258,6.4,34
tt14859354,4.5,14
tt1486185,5.4,111481
tt1486186,5.5,135
tt1486189,5.5,67
tt1486190,6.2,21740
tt1486192,6.4,84704
tt1486193,5.5,13895
tt1486194,4.7,9
tt1486608,5.5,57
tt1486629,5.6,21
tt14866426,3.5,39
tt1486650,6.1,15
tt1486652,5.7,10
tt1486670,4.6,3954
tt1486678,7.7,7
tt1486683,8.4,1516
tt14867006,5.4,7116
tt1486704,6.1,12
tt1486712,7.9,8
tt14867180,5.2,25
tt1486803,6.6,29
tt1486815,6.6,299
tt1486834,6.8,76568
tt1486846,4.9,351
tt14868676,8.3,1188
tt14871086,6.4,6
tt1487118,6.2,25258
tt1487119,4.8,13
tt14872086,6.4,63
tt1487266,7.8,26
tt1487278,6.9,15
tt14873088,7.2,171
tt14873410,1.6,160
tt14878420,6.0,44
tt14878876,6.3,390
tt14878948,3.5,20407
tt1487916,6.9,258
tt1487931,5.7,6065
tt14879560,8.7,44
tt14879838,7.4,34
tt1488016,4.6,20
tt14880258,4.8,1356
tt1488027,4.6,38
tt1488032,5.6,334
tt14880428,5.4,38
tt1488065,7.7,67
tt1488163,4.9,4835
tt1488164,5.3,978
tt1488177,5.0,177
tt1488181,5.7,7206
tt14882302,8.5,1945
tt14884402,4.7,15
tt1488555,6.3,179939
tt1488569,6.8,71
tt1488570,7.4,93
tt1488574,6.7,834
tt1488575,5.8,19
tt1488591,6.6,1425
tt1488594,6.5,1799
tt1488602,3.1,167
tt1488606,6.4,123655
tt14888336,7.7,66
tt14888378,5.4,157
tt14888428,6.5,265
tt14888860,8.5,994
tt14888874,8.8,9282
tt1489154,3.1,126
tt1489167,6.4,3849
tt1489172,3.1,646
tt14891930,6.9,31
tt1489200,7.5,40
tt14892128,6.9,11
tt1489214,7.4,14
tt14892164,6.7,10
tt14892192,4.7,10
tt14892216,6.6,792
tt14892248,6.2,59
tt1489229,7.2,70
tt1489231,6.3,146
tt1489263,6.5,1474
tt1489264,2.6,459
tt14893186,4.4,6
tt14893202,6.9,7
tt14893376,6.6,1446
tt14895216,6.1,944
tt14898796,6.2,29
tt1489882,2.1,13
tt1489887,7.1,113039
tt1489889,6.3,182866
tt14898946,5.4,95
tt1489946,3.3,1724
tt1489958,4.5,92
tt1489965,5.0,26
tt1490005,5.5,14
tt1490017,7.7,344885
tt14901058,6.6,5767
tt14902630,5.0,9
tt14905650,5.9,2314
tt1490583,6.1,16
tt1490602,6.6,1321
tt1490607,6.8,40
tt1490726,5.3,286
tt1490753,6.7,85
tt1490758,6.6,73
tt1490759,5.5,1281
tt1490785,5.7,7236
tt14909062,7.6,13
tt1491044,6.8,74278
tt14910946,7.5,43
tt14914580,5.1,30
tt14915608,5.5,956
tt14915618,6.8,49
tt1491594,5.8,50
tt1491595,5.1,17
tt1491603,3.7,1624
tt14916046,7.5,38
tt14917786,7.7,2192
tt14918582,5.9,65
tt14922172,5.7,108
tt14922300,5.1,1677
tt14922584,4.8,218
tt14923112,9.7,8676
tt14924952,6.0,409
tt1492705,5.2,1564
tt1492728,2.4,121
tt1492841,6.9,264
tt1492842,5.2,1039
tt1492849,5.2,615
tt1492850,6.6,88
tt1492863,7.4,17
tt1492872,4.2,237
tt1492959,6.6,1673
tt14929710,9.0,50
tt1492973,6.1,12
tt1492988,6.7,11
tt1493068,7.4,954
tt1493089,3.7,112
tt1493099,4.2,128
tt1493157,3.9,2417
tt1493165,8.6,23
tt1493243,5.9,854
tt14932820,6.2,687
tt1493798,3.1,751
tt14938014,6.5,12
tt1493815,4.9,989
tt1493816,3.2,35
tt1493823,2.6,88
tt1493825,6.9,56
tt1493828,4.7,1026
tt1493829,7.0,184
tt1493858,4.4,210
tt1493864,6.3,11
tt1493876,8.4,31
tt1493877,6.9,9
